matchid,player,championid,ss1,ss2,role,position,win,kills,deaths,assists,totdmgdealt,magicdmgdealt,physicaldmgdealt,truedmgdealt,totdmgtaken,magicdmgtaken,physdmgtaken,truedmgtaken,totminionskilled,neutralminionskilled,ownjunglekills,enemyjunglekills
90863,3,412,3,4,DUO_SUPPORT,BOT,0,0,6,12,25465,17912,6207,1345,22351,6677,15101,572,44,0,0,0
51453,5,412,4,14,DUO_SUPPORT,BOT,1,3,2,11,18968,9132,9038,797,8711,1852,6793,66,24,2,0,2
42949,7,44,4,3,DUO_SUPPORT,BOT,1,2,5,27,58792,25578,20203,13010,28884,13272,13443,2168,62,1,0,1
34230,5,412,4,3,DUO_SUPPORT,BOT,0,2,10,10,37022,23606,7259,6156,34320,11355,22185,778,50,1,0,1
64905,9,44,3,4,DUO_SUPPORT,BOT,0,0,4,2,21903,13607,6173,2121,14183,3746,9979,457,33,1,0,1
98797,4,89,4,3,DUO_SUPPORT,BOT,1,3,5,14,33106,8325,11884,12897,23293,11567,10395,1330,48,1,0,1
66930,10,412,3,4,DUO_SUPPORT,BOT,1,2,2,23,17510,10922,6255,332,11899,3079,8645,174,33,0,0,0
94215,8,111,4,3,DUO_SUPPORT,BOT,1,5,10,11,51610,32715,11777,7118,36926,12522,17660,6743,51,0,0,0
17080,6,412,4,14,DUO_SUPPORT,BOT,0,0,7,11,20847,14100,5312,1435,21371,6314,13281,1775,25,3,3,0
55257,9,201,4,3,DUO_SUPPORT,BOT,0,2,4,21,26097,9658,8875,7563,24157,6688,15138,2330,40,0,0,0
44284,9,412,4,3,DUO_SUPPORT,BOT,0,0,6,10,7812,5693,2119,0,14811,3740,10979,92,19,0,0,0
94279,8,412,3,4,DUO_SUPPORT,BOT,0,3,13,4,12543,8750,2814,978,31282,10899,19869,513,20,0,0,0
58932,1,412,3,4,DUO_SUPPORT,BOT,0,1,12,14,20808,15489,5294,24,31091,14587,12884,3618,31,0,0,0
100135,9,111,4,3,DUO_SUPPORT,BOT,0,0,6,1,16777,4307,6356,6113,13007,3318,9211,477,35,0,0,0
43833,4,412,3,4,DUO_SUPPORT,BOT,0,0,2,12,22253,16114,6138,0,12264,3888,7841,534,38,3,1,2
26922,7,412,4,3,DUO_SUPPORT,BOT,0,2,6,14,29164,20973,7564,626,23333,5463,16375,1495,37,1,0,1
38999,1,89,4,3,DUO_SUPPORT,BOT,1,3,3,15,29352,14983,9990,4377,17257,5564,11182,510,46,0,0,0
40839,1,412,4,3,DUO_SUPPORT,BOT,0,1,8,9,25760,16448,8869,442,26513,12062,13552,898,40,0,0,0
30749,2,111,4,3,DUO_SUPPORT,BOT,0,3,6,9,58345,36742,12191,9411,41749,17907,18542,5299,71,0,0,0
65748,6,412,4,14,DUO_SUPPORT,BOT,1,3,1,19,24573,12917,9442,2213,8402,2235,5957,209,17,0,0,0
100019,2,412,3,4,DUO_SUPPORT,BOT,0,4,5,17,21542,13362,5527,2652,22203,7380,14493,329,47,0,0,0
36798,2,412,4,3,DUO_SUPPORT,BOT,1,2,3,15,13966,7321,6425,218,9850,1890,5739,2221,29,0,0,0
49180,3,223,4,3,DUO_SUPPORT,BOT,1,4,4,13,36784,20860,8617,7307,24350,10572,12261,1517,61,0,0,0
103064,7,412,3,4,DUO_SUPPORT,BOT,1,3,6,28,29473,19687,6613,3171,26883,4622,21839,421,23,0,0,0
20756,3,201,3,4,DUO_SUPPORT,BOT,0,0,2,14,27356,12654,8225,6477,18572,4014,13306,1251,46,0,0,0
69204,5,201,3,4,DUO_SUPPORT,BOT,1,0,4,14,26614,12359,7805,6448,25084,7699,15349,2036,41,2,0,2
15861,9,412,4,14,DUO_SUPPORT,BOT,1,2,6,19,24267,16352,6925,990,25087,13055,11449,582,19,3,0,3
34583,2,412,3,4,DUO_SUPPORT,BOT,1,3,5,18,30858,17288,10583,2985,16968,4615,12297,56,38,0,0,0
30831,10,201,4,3,DUO_SUPPORT,BOT,0,0,13,9,17333,11022,4014,2297,34795,10551,23408,835,20,1,0,1
15254,2,89,4,3,DUO_SUPPORT,BOT,0,0,7,10,15970,7444,5102,3423,21429,7396,12126,1907,28,0,0,0
49302,2,412,14,4,DUO_SUPPORT,BOT,0,2,3,11,26661,19287,6970,404,17634,6997,9090,1545,47,0,0,0
49618,2,111,3,4,DUO_SUPPORT,BOT,1,2,14,12,53137,32497,12295,8343,35528,14036,20769,723,53,2,2,0
9772,4,412,4,14,DUO_SUPPORT,BOT,1,1,2,12,19208,12839,5697,671,9932,3409,5492,1030,36,0,0,0
41389,6,201,4,3,DUO_SUPPORT,BOT,1,1,3,13,43219,14165,17357,11697,23338,6515,15871,951,65,0,0,0
86045,5,111,3,4,DUO_SUPPORT,BOT,1,3,6,18,28980,15353,8983,4643,20652,7120,10150,3382,33,1,0,1
71375,8,89,4,14,DUO_SUPPORT,BOT,0,4,8,3,25031,9953,9043,6034,19653,2713,15474,1464,31,0,0,0
8746,10,89,4,14,DUO_SUPPORT,BOT,0,8,8,22,91373,60950,18518,11904,34142,13339,19796,1006,103,6,6,0
59795,6,412,3,4,DUO_SUPPORT,BOT,1,3,4,25,49527,34558,14968,0,18800,8299,9909,592,64,4,0,4
61872,8,111,3,4,DUO_SUPPORT,BOT,1,1,4,17,26239,12410,8257,5570,19928,7732,9935,2260,26,1,0,1
102647,9,412,4,3,DUO_SUPPORT,BOT,1,1,0,17,19016,13580,5435,0,10692,4836,5738,118,37,0,0,0
70499,5,412,14,4,DUO_SUPPORT,BOT,1,4,6,22,24059,13937,9140,982,20676,8374,11850,452,35,1,0,1
63549,6,111,4,3,DUO_SUPPORT,BOT,0,4,7,7,27414,19098,5857,2458,17995,10104,6341,1549,36,0,0,0
52379,9,412,14,4,DUO_SUPPORT,BOT,0,2,11,19,54139,35552,12026,6560,46373,21628,22283,2462,36,2,1,1
8237,7,89,4,3,DUO_SUPPORT,BOT,1,4,7,14,42358,13397,17396,11563,23197,8329,14138,729,57,0,0,0
59525,5,111,3,4,DUO_SUPPORT,BOT,0,2,5,9,59522,43493,9696,6332,21929,5826,14330,1772,70,0,0,0
45342,5,89,4,3,DUO_SUPPORT,BOT,0,2,4,14,35027,14090,11179,9757,31595,7015,20460,4119,51,0,0,0
56163,5,412,4,3,DUO_SUPPORT,BOT,1,6,4,16,21107,13008,6786,1313,19016,6878,11743,394,33,0,0,0
47006,5,412,4,3,DUO_SUPPORT,BOT,1,2,4,28,24879,17009,7869,0,18138,5870,12120,148,27,1,1,0
56486,9,412,4,3,DUO_SUPPORT,BOT,1,3,10,14,27696,18664,7517,1514,30826,12624,16796,1405,53,0,0,0
47657,8,44,4,3,DUO_SUPPORT,BOT,1,0,4,20,17146,8440,5026,3679,17749,10825,6755,168,31,1,0,1
90697,10,412,4,3,DUO_SUPPORT,BOT,1,0,5,12,21087,14604,6389,92,19912,8355,9725,1830,41,0,0,0
30509,3,412,4,14,DUO_SUPPORT,BOT,1,2,3,13,18731,11495,6253,982,8040,2375,5263,401,32,0,0,0
67695,8,412,4,14,DUO_SUPPORT,BOT,1,8,7,25,32089,19962,9404,2723,29700,15593,13056,1051,53,3,2,1
100112,2,412,4,3,DUO_SUPPORT,BOT,0,2,11,18,9967,8643,1324,0,25359,8859,15067,1431,4,2,2,0
37403,8,89,4,14,DUO_SUPPORT,BOT,0,1,7,14,32316,16258,9974,6084,21399,7114,13865,420,41,1,0,1
15454,5,89,14,4,DUO_SUPPORT,BOT,1,2,3,17,31322,8219,12662,10439,13607,4868,8622,116,40,0,0,0
10375,3,223,3,4,DUO_SUPPORT,BOT,1,2,7,19,24419,9856,7990,6572,29293,8113,19396,1782,33,0,0,0
45606,5,201,3,4,DUO_SUPPORT,BOT,1,0,2,10,12515,3215,5357,3942,12267,4184,7448,634,23,0,0,0
36215,7,89,3,4,DUO_SUPPORT,BOT,0,1,8,8,18568,6961,6455,5151,25983,16177,9085,719,28,0,0,0
78645,2,412,4,14,DUO_SUPPORT,BOT,0,3,6,6,8386,4923,2545,917,17461,4902,11984,574,14,0,0,0
51797,10,412,14,4,DUO_SUPPORT,BOT,1,4,9,14,14410,7869,3504,3036,23352,5466,17281,604,18,0,0,0
35109,3,89,4,3,DUO_SUPPORT,BOT,1,2,3,15,15804,4161,8070,3573,10047,3249,6355,442,31,0,0,0
30864,5,201,3,4,DUO_SUPPORT,BOT,1,1,1,16,27068,9793,9780,7493,13886,2818,10977,90,39,0,0,0
38639,2,89,4,3,DUO_SUPPORT,BOT,0,1,4,2,24939,9934,9115,5890,13954,3211,8326,2417,43,0,0,0
74765,7,89,3,4,DUO_SUPPORT,BOT,0,0,9,7,22412,11476,7434,3501,23103,7528,14996,578,34,0,0,0
65606,1,201,3,4,DUO_SUPPORT,BOT,0,1,4,18,33123,15486,8042,9594,23282,10772,11008,1501,71,1,1,0
34884,7,412,14,4,DUO_SUPPORT,BOT,0,1,7,13,19145,12321,5638,1186,21563,15108,6250,204,32,0,0,0
82019,7,201,4,3,DUO_SUPPORT,BOT,1,6,2,10,20154,5865,9313,4976,9967,1733,7371,862,24,0,0,0
74919,7,412,3,4,DUO_SUPPORT,BOT,1,1,2,20,12577,7917,4378,281,11503,2792,8590,120,14,1,0,1
69892,8,89,4,3,DUO_SUPPORT,BOT,0,1,1,3,20846,9225,6606,5014,13000,2790,9537,673,37,0,0,0
39710,8,412,4,14,DUO_SUPPORT,BOT,1,6,7,26,28099,19639,6490,1969,29250,9381,18975,894,41,2,0,2
36103,7,412,4,14,DUO_SUPPORT,BOT,1,2,2,10,12267,7530,4091,646,13541,3892,8725,924,17,2,0,2
15716,4,223,3,4,DUO_SUPPORT,BOT,0,5,12,33,49376,32847,9845,6684,60276,21993,33751,4530,50,2,2,0
20774,2,412,4,14,DUO_SUPPORT,BOT,1,3,5,18,18931,11412,4995,2523,21072,9020,11057,994,20,0,0,0
54345,10,201,4,3,DUO_SUPPORT,BOT,0,5,5,4,33376,13045,8942,11388,20794,8273,11357,1164,58,1,1,0
57814,1,89,4,3,DUO_SUPPORT,BOT,1,0,6,21,22604,5606,11186,5811,19381,4521,14400,460,30,0,0,0
62509,7,201,4,3,DUO_SUPPORT,BOT,0,1,4,2,12467,5783,4597,2086,13113,3281,9831,0,20,0,0,0
15011,9,412,4,14,DUO_SUPPORT,BOT,1,0,2,19,19090,10683,6052,2353,11922,4116,7726,80,37,0,0,0
30842,2,89,4,3,DUO_SUPPORT,BOT,1,3,5,12,18245,6965,7059,4220,15691,4659,10217,813,30,0,0,0
9793,5,412,3,4,DUO_SUPPORT,BOT,1,3,1,8,16803,8844,6217,1742,7629,2767,4814,48,29,0,0,0
45439,3,412,4,14,DUO_SUPPORT,BOT,0,0,6,7,14136,8722,5133,280,15744,2857,12237,649,27,0,0,0
33690,8,412,14,4,DUO_SUPPORT,BOT,0,2,9,4,11391,6009,3920,1461,16593,9348,7245,0,18,0,0,0
20719,8,89,3,4,DUO_SUPPORT,BOT,1,0,4,17,31136,9529,9499,12106,13172,3652,9363,156,40,0,0,0
82339,8,412,4,3,DUO_SUPPORT,BOT,0,0,11,9,30695,20250,9885,559,41997,19842,19425,2729,51,3,0,3
29667,3,201,3,4,DUO_SUPPORT,BOT,0,3,9,16,32225,15703,8631,7890,30040,5183,21585,3271,43,1,0,1
27922,8,89,4,3,DUO_SUPPORT,BOT,1,1,8,24,38358,7785,16700,13872,21595,4827,16514,254,44,0,0,0
45530,8,223,3,4,DUO_SUPPORT,BOT,0,1,6,6,35607,13505,9822,12279,26918,9508,14001,3408,44,1,0,1
66201,8,89,4,3,DUO_SUPPORT,BOT,0,1,8,9,17674,7532,4876,5265,20264,8378,11464,422,30,0,0,0
49677,8,111,3,4,DUO_SUPPORT,BOT,1,1,2,14,54098,31570,17621,4906,15284,4992,9856,434,63,1,0,1
30875,9,111,4,3,DUO_SUPPORT,BOT,0,3,12,9,28261,14522,8514,5224,32567,8812,22598,1156,39,2,0,2
43378,10,412,3,4,DUO_SUPPORT,BOT,0,2,11,14,14619,10458,4160,0,23771,7361,15754,656,10,0,0,0
44296,7,412,4,3,DUO_SUPPORT,BOT,1,3,3,15,13074,8291,3796,986,17860,8738,8775,346,29,0,0,0
10365,3,412,4,3,DUO_SUPPORT,BOT,0,1,6,7,15448,10882,4566,0,14996,6209,8554,232,21,0,0,0
88076,2,412,14,4,DUO_SUPPORT,BOT,0,2,1,1,12363,7961,4302,100,8598,606,7618,374,26,0,0,0
4445,10,89,4,14,DUO_SUPPORT,BOT,1,0,3,20,32147,15185,9290,7671,20592,5933,12096,2562,40,0,0,0
72667,7,223,3,4,DUO_SUPPORT,BOT,0,0,5,11,22732,13686,5218,3828,24343,9836,13959,546,45,0,0,0
33965,7,412,3,4,DUO_SUPPORT,BOT,1,0,5,14,14988,9844,4939,204,14771,5858,8570,342,15,0,0,0
29723,7,412,3,4,DUO_SUPPORT,BOT,1,3,2,16,17159,10342,6206,610,12276,1343,10730,202,23,1,0,1
26476,10,412,14,4,DUO_SUPPORT,BOT,0,2,7,9,32274,20752,10129,1392,26780,8078,17939,762,36,0,0,0
67449,3,412,4,12,DUO_SUPPORT,BOT,0,0,6,6,13873,9261,4611,0,13471,5365,8106,0,33,0,0,0
17581,9,111,3,4,DUO_SUPPORT,BOT,0,0,10,7,39314,27759,8212,3341,22520,7593,14326,600,40,0,0,0
26927,3,89,3,4,DUO_SUPPORT,BOT,0,3,9,11,46645,22575,15054,9015,26437,6157,18501,1778,60,1,0,1
45023,9,412,4,14,DUO_SUPPORT,BOT,1,0,6,13,25205,16268,7199,1736,23087,8531,13236,1318,28,0,0,0
14485,2,201,3,4,DUO_SUPPORT,BOT,1,0,4,7,15556,5847,6714,2994,12634,1396,10066,1171,27,0,0,0
72057,10,412,4,3,DUO_SUPPORT,BOT,0,2,9,9,16208,11539,4669,0,22841,12129,9778,934,33,0,0,0
38255,1,111,4,14,DUO_SUPPORT,BOT,1,5,4,18,39030,20601,9436,8993,26102,12249,13361,490,46,0,0,0
22304,8,412,4,3,DUO_SUPPORT,BOT,1,1,10,19,30716,22272,8150,294,28913,10927,17776,210,34,1,0,1
75658,7,412,3,4,DUO_SUPPORT,BOT,0,3,13,9,15301,12403,2296,600,23175,7833,14958,384,17,0,0,0
33067,2,111,3,4,DUO_SUPPORT,BOT,0,0,6,18,43917,17541,14962,11413,28193,9195,16804,2192,54,0,0,0
77525,4,201,4,3,DUO_SUPPORT,BOT,0,3,4,32,44602,15255,19113,10233,30796,6428,22446,1921,62,5,0,5
100439,3,201,4,3,DUO_SUPPORT,BOT,1,1,3,20,42921,18243,13642,11035,25818,8096,17028,694,46,3,0,3
29757,2,412,14,4,DUO_SUPPORT,BOT,1,0,3,15,14328,8431,5627,270,10525,2982,7511,32,23,0,0,0
35418,10,201,4,3,DUO_SUPPORT,BOT,1,2,3,16,47496,20858,14798,11839,23054,6302,12478,4273,79,0,0,0
33272,5,412,4,3,DUO_SUPPORT,BOT,1,1,5,17,20124,14520,5604,0,16799,5351,11055,391,36,3,1,2
86996,1,412,4,3,DUO_SUPPORT,BOT,0,6,7,15,38933,26834,8099,3998,34574,12839,21329,406,55,0,0,0
15183,1,89,4,3,DUO_SUPPORT,BOT,1,3,8,20,56723,26855,17776,12091,45945,13306,26281,6357,73,0,0,0
95971,1,201,4,3,DUO_SUPPORT,BOT,1,0,0,3,13631,3930,5624,4076,4598,205,4341,51,22,0,0,0
8537,9,89,3,4,DUO_SUPPORT,BOT,1,3,9,23,54747,16062,24842,13843,33133,15242,16881,1009,67,0,0,0
12568,6,89,3,4,DUO_SUPPORT,BOT,0,2,7,8,47342,22468,17677,7196,28433,11860,15989,583,72,0,0,0
71059,1,89,4,3,DUO_SUPPORT,BOT,0,3,11,12,41825,16571,14663,10589,34359,9920,23672,765,44,7,6,1
42929,10,201,3,4,DUO_SUPPORT,BOT,0,0,11,15,26206,12606,6446,7152,35600,14680,18750,2169,42,0,0,0
15523,2,412,4,3,DUO_SUPPORT,BOT,0,1,15,15,28414,20687,5853,1874,32201,7195,23587,1419,14,1,1,0
98543,1,89,3,4,DUO_SUPPORT,BOT,0,2,6,14,32462,16212,9554,6695,20064,6667,10436,2961,59,0,0,0
69707,8,412,4,3,DUO_SUPPORT,BOT,0,1,8,14,28061,14416,9461,4184,24966,12193,12453,319,36,0,0,0
56247,10,412,4,14,DUO_SUPPORT,BOT,1,1,0,14,19778,11451,5280,3046,8419,1774,6530,114,28,0,0,0
52711,3,201,3,4,DUO_SUPPORT,BOT,1,2,1,10,16389,4387,7741,4260,8252,1859,6309,84,37,0,0,0
94594,9,89,4,3,DUO_SUPPORT,BOT,1,0,6,10,24214,9638,8780,5795,16391,4378,11659,354,32,0,0,0
29708,3,201,3,4,DUO_SUPPORT,BOT,1,3,3,19,26758,10157,9000,7600,23760,4778,16253,2729,35,0,0,0
95410,3,89,3,4,DUO_SUPPORT,BOT,0,2,4,9,22695,10911,6734,5049,16293,4962,10829,501,28,0,0,0
48482,10,223,4,3,DUO_SUPPORT,BOT,1,3,2,14,22017,8342,7576,6098,17622,4462,13116,44,36,0,0,0
16137,6,201,3,4,DUO_SUPPORT,BOT,1,2,4,16,20124,9972,5997,4154,17331,6570,9794,967,36,0,0,0
96217,4,98,4,3,DUO_SUPPORT,BOT,0,3,8,18,41891,17283,17365,7242,38971,25751,10320,2899,36,10,8,2
47196,8,223,4,3,DUO_SUPPORT,BOT,1,2,2,9,25031,12923,6691,5416,8050,2911,5098,40,28,1,0,1
83098,8,412,4,14,DUO_SUPPORT,BOT,1,1,2,11,15668,10278,4929,460,9769,2128,7337,304,26,1,1,0
61081,2,111,3,4,DUO_SUPPORT,BOT,1,1,2,21,37775,21857,9400,6517,15571,4361,11200,9,48,0,0,0
41113,9,412,4,14,DUO_SUPPORT,BOT,1,1,1,7,10935,6045,4079,810,8382,2886,5495,0,16,0,0,0
58223,4,412,3,4,DUO_SUPPORT,BOT,1,1,7,10,30294,21762,7442,1089,16279,6244,9170,864,31,0,0,0
68109,3,412,14,4,DUO_SUPPORT,BOT,0,1,9,8,20496,13394,3653,3448,28841,12574,15608,658,27,1,1,0
86647,3,412,4,14,DUO_SUPPORT,BOT,1,4,2,27,27002,16303,8546,2152,17144,4220,11749,1173,31,0,0,0
82076,9,412,3,4,DUO_SUPPORT,BOT,1,4,2,14,22902,13947,7927,1027,13019,2602,10309,108,29,2,0,2
35471,3,44,4,3,DUO_SUPPORT,BOT,1,1,2,20,28619,9698,12025,6895,18680,10698,7704,278,50,1,0,1
86273,6,111,4,3,DUO_SUPPORT,BOT,0,1,2,4,17989,7070,5079,5839,13881,5387,8346,148,23,0,0,0
60653,8,201,14,4,DUO_SUPPORT,BOT,0,0,4,6,16546,6955,4212,5379,10454,3494,6827,132,32,0,0,0
27652,7,412,4,14,DUO_SUPPORT,BOT,0,3,8,13,18499,10973,6538,987,20734,7890,11972,872,40,0,0,0
92586,6,223,3,4,DUO_SUPPORT,BOT,1,2,4,16,33120,17013,9429,6677,25683,9597,15089,995,51,2,1,1
86606,4,201,4,3,DUO_SUPPORT,BOT,0,2,6,7,18316,7097,6692,4526,20624,9848,10557,218,36,1,0,1
92217,9,412,4,14,DUO_SUPPORT,BOT,1,1,3,9,13973,7560,5585,828,11865,5927,5494,444,29,0,0,0
60710,6,89,3,4,DUO_SUPPORT,BOT,0,1,7,6,24213,9661,7240,7311,23284,7511,14900,872,55,0,0,0
27527,1,412,4,14,DUO_SUPPORT,BOT,0,1,7,20,34467,24961,6594,2910,28802,11460,15788,1552,45,0,0,0
41421,7,89,3,4,DUO_SUPPORT,BOT,1,3,4,13,23537,9333,10534,3669,15476,3657,10799,1019,43,0,0,0
64827,3,412,4,14,DUO_SUPPORT,BOT,0,1,9,18,24169,16101,3294,4773,26125,11212,14660,252,32,0,0,0
16121,8,412,4,14,DUO_SUPPORT,BOT,0,0,8,20,15568,9423,4414,1730,23971,7688,15624,658,34,0,0,0
9779,1,412,4,14,DUO_SUPPORT,BOT,0,3,7,20,35299,23887,9439,1972,26045,9261,15876,908,61,0,0,0
15059,10,412,4,14,DUO_SUPPORT,BOT,1,1,7,11,14372,8073,5311,987,20726,11796,8624,306,19,0,0,0
52293,6,412,4,3,DUO_SUPPORT,BOT,1,2,2,18,15296,8358,5049,1888,11194,4129,7031,34,17,0,0,0
27432,1,89,4,3,DUO_SUPPORT,BOT,1,1,4,17,20880,8479,7189,5210,17527,6621,9393,1513,31,0,0,0
34172,4,111,4,3,DUO_SUPPORT,BOT,0,0,2,0,12521,4168,4169,4183,6668,2905,3440,323,25,0,0,0
32005,5,89,4,3,DUO_SUPPORT,BOT,0,1,7,10,28001,12208,8672,7120,20888,6319,13695,873,41,0,0,0
54687,6,412,4,3,DUO_SUPPORT,BOT,0,1,8,17,24776,17493,7083,200,24798,6298,17831,668,49,0,0,0
59654,9,201,4,14,DUO_SUPPORT,BOT,0,0,10,27,48892,13427,17324,18140,39972,21318,17663,990,61,0,0,0
97303,7,44,4,14,DUO_SUPPORT,BOT,0,3,6,12,24789,9832,9092,5864,16637,5046,11079,511,39,0,0,0
32080,4,412,4,14,DUO_SUPPORT,BOT,1,4,3,15,20407,12545,6372,1489,20964,11938,8495,530,38,0,0,0
31489,10,201,3,4,DUO_SUPPORT,BOT,1,1,9,18,22661,10478,7137,5044,37225,15436,21431,357,37,0,0,0
34327,7,412,4,14,DUO_SUPPORT,BOT,0,1,7,10,24367,16477,7291,598,18476,7345,10845,285,47,1,1,0
43602,2,89,4,14,DUO_SUPPORT,BOT,0,4,7,13,42521,20290,11001,11229,33872,10574,22251,1047,60,0,0,0
54329,9,223,3,4,DUO_SUPPORT,BOT,0,1,8,15,37844,20558,9660,7624,40606,10973,21806,7826,41,6,5,1
73325,1,412,4,14,DUO_SUPPORT,BOT,1,2,1,21,28719,16953,8284,3481,10062,4517,4294,1250,21,0,0,0
26084,6,223,4,3,DUO_SUPPORT,BOT,1,1,3,8,29591,9488,9471,10631,21552,7357,13918,276,51,0,0,0
44743,2,201,4,14,DUO_SUPPORT,BOT,0,3,12,18,27734,11766,7850,8118,49090,17965,24698,6426,40,0,0,0
43185,6,412,14,4,DUO_SUPPORT,BOT,0,1,7,15,16252,12483,3029,740,20577,4302,15324,950,16,0,0,0
90762,4,89,14,4,DUO_SUPPORT,BOT,1,3,2,13,32790,13142,13879,5768,13776,5876,7553,346,41,0,0,0
24027,7,89,3,4,DUO_SUPPORT,BOT,0,1,9,5,15453,6755,4681,4017,18650,6893,11519,237,34,0,0,0
42368,7,412,14,4,DUO_SUPPORT,BOT,0,3,5,9,24822,14044,7428,3349,19159,7795,10418,945,34,0,0,0
14655,7,412,3,4,DUO_SUPPORT,BOT,1,0,4,17,17999,12264,5577,157,14741,4659,10071,10,30,0,0,0
15182,2,412,14,4,DUO_SUPPORT,BOT,1,1,2,18,21658,14115,6735,807,15466,5244,9719,502,32,0,0,0
22046,6,412,4,3,DUO_SUPPORT,BOT,0,1,5,5,17117,12153,4809,155,18213,7631,10210,372,40,0,0,0
58188,4,412,4,3,DUO_SUPPORT,BOT,0,3,4,7,16136,10356,5779,0,16456,4219,11933,303,46,0,0,0
39873,1,412,14,4,DUO_SUPPORT,BOT,0,6,10,15,29656,22748,5214,1694,36858,8810,25979,2069,31,0,0,0
25774,5,412,3,4,DUO_SUPPORT,BOT,1,1,4,18,27792,18832,8128,831,24587,10474,13887,225,41,0,0,0
29192,9,89,4,3,DUO_SUPPORT,BOT,0,4,5,13,17058,7852,5769,3437,19753,6000,13165,588,31,0,0,0
100084,4,412,4,14,DUO_SUPPORT,BOT,0,0,5,15,28670,22211,5319,1139,21897,10069,11316,512,18,0,0,0
15866,6,412,14,4,DUO_SUPPORT,BOT,1,6,4,21,34928,24269,9016,1641,25018,10290,12458,2269,54,1,0,1
82039,3,223,4,3,DUO_SUPPORT,BOT,1,2,3,22,49459,29446,10179,9832,39375,18769,19771,835,70,1,0,1
32097,1,89,3,4,DUO_SUPPORT,BOT,0,2,11,15,32442,11498,12019,8925,31138,8962,21371,804,58,0,0,0
17612,2,412,3,4,DUO_SUPPORT,BOT,1,1,13,20,29398,18292,10175,931,29207,10976,14089,4141,25,0,0,0
55695,6,201,3,4,DUO_SUPPORT,BOT,1,1,3,26,27176,11294,8744,7137,22836,7450,13233,2152,37,0,0,0
36930,3,412,3,4,DUO_SUPPORT,BOT,1,1,6,19,21576,12650,8771,154,22379,6817,15282,279,32,1,0,1
64648,2,89,3,4,DUO_SUPPORT,BOT,0,1,3,13,34486,12254,11234,10998,23565,7404,13864,2297,41,0,0,0
37728,7,412,3,4,DUO_SUPPORT,BOT,0,1,10,26,39068,29970,9098,0,38932,24569,12918,1445,90,0,0,0
65934,7,89,4,3,DUO_SUPPORT,BOT,0,1,2,0,6122,1656,3014,1452,4943,784,4016,142,13,0,0,0
79640,6,111,4,3,DUO_SUPPORT,BOT,1,1,3,19,37302,19996,9825,7480,17079,3479,13503,96,32,0,0,0
74696,8,412,14,4,DUO_SUPPORT,BOT,1,4,4,25,43152,31197,10695,1259,32176,10391,21531,254,50,1,0,1
63524,10,201,3,4,DUO_SUPPORT,BOT,0,0,7,18,21225,7031,7689,6504,22018,3930,18033,55,39,1,0,1
7774,10,89,4,3,DUO_SUPPORT,BOT,0,1,7,8,49650,29365,11634,8650,23094,8692,14149,252,65,0,0,0
68269,1,412,4,3,DUO_SUPPORT,BOT,0,1,9,13,17991,13765,4226,0,23615,6153,16556,905,25,0,0,0
32343,10,111,4,3,DUO_SUPPORT,BOT,0,1,5,0,10366,4438,3634,2293,7302,1957,5266,78,19,0,0,0
26589,10,412,4,14,DUO_SUPPORT,BOT,1,1,5,12,18149,10030,5937,2182,14544,7082,7176,285,16,1,0,1
40205,3,223,4,3,DUO_SUPPORT,BOT,1,4,3,16,41873,19669,13096,9107,31619,9065,22004,550,52,0,0,0
43153,7,89,3,4,DUO_SUPPORT,BOT,0,2,9,12,39278,10713,12823,15741,28284,14118,10360,3806,67,1,0,1
72699,9,223,4,3,DUO_SUPPORT,BOT,0,1,6,7,23010,11686,5763,5560,23428,9519,13096,813,49,0,0,0
89527,9,412,4,3,DUO_SUPPORT,BOT,0,1,5,4,20530,13934,6092,504,16503,5376,10801,326,34,0,0,0
90097,1,412,4,3,DUO_SUPPORT,BOT,1,8,7,25,46006,34635,10734,636,42963,14073,26568,2320,66,0,0,0
43944,4,412,3,4,DUO_SUPPORT,BOT,0,1,4,3,11580,7896,3647,36,12780,4678,6804,1297,28,0,0,0
28914,8,201,3,4,DUO_SUPPORT,BOT,0,0,2,7,14074,3850,6910,3313,16000,7559,8360,80,31,0,0,0
40148,1,412,3,4,DUO_SUPPORT,BOT,1,2,1,7,15590,8330,7260,0,10190,2435,7754,0,26,0,0,0
3637,8,412,3,4,DUO_SUPPORT,BOT,0,1,8,11,13254,7861,4204,1188,20891,5294,14712,885,34,0,0,0
41479,4,89,14,4,DUO_SUPPORT,BOT,0,1,5,8,22237,6072,7622,8542,18715,6138,12410,166,44,0,0,0
98808,5,412,4,3,DUO_SUPPORT,BOT,1,3,8,18,18180,13116,4586,476,26828,10561,14248,2018,18,0,0,0
69119,3,412,4,3,DUO_SUPPORT,BOT,1,1,9,26,33182,25145,6775,1260,30869,8667,20666,1535,42,2,1,1
58910,5,89,3,4,DUO_SUPPORT,BOT,1,5,9,14,23529,9069,8029,6430,25190,11125,13473,591,36,0,0,0
96394,4,412,4,3,DUO_SUPPORT,BOT,0,1,5,9,23079,15583,6084,1410,22250,9260,12705,284,41,0,0,0
66088,5,412,4,3,DUO_SUPPORT,BOT,0,1,9,8,25658,15932,8134,1590,26760,16789,9847,124,53,0,0,0
74593,7,412,14,4,DUO_SUPPORT,BOT,0,1,6,22,30926,22125,5570,3230,42792,18203,22364,2224,40,0,0,0
